gene	oe_lof
GAD1	0.27159
RPH3A	0.30321
NR4A1	0.22539
CAMK4	0.20735
PTPRE	0.30814
PTPRO	0.32903000000000004
TSKU	0.0
RFX6	0.31224
SLC26A9	0.28631
SHISA7	0.0
DCAF8L2	0.099863
SPOCK2	0.24051999999999998
ACSL6	0.29859
FREM2	0.36258
KANK2	0.2722
RPN1	0.24086
PNPT1	0.31258
UBXN4	0.25283
PAX3	0.24063
WBP1L	0.18382
CREM	0.20744
NRP2	0.30833
FAU	0.0
CHIC1	0.0
GREB1	0.35277
GOLT1B	0.0
INTS1	0.36198
TNFRSF1B	0.20822
SLC6A2	0.26359
PPP1R9A	0.33033
PBX3	0.2263
E4F1	0.26405
ACSL1	0.30463
PLCL1	0.28741
CSGALNACT2	0.24105
FRMPD3	0.31714000000000003
KIF18A	0.30521
KIAA1462	0.29991999999999996
DOCK8	0.36499000000000004
MYLK2	0.24168
TMEM248	0.1515
ATF1	0.18458
DDN	0.22678
FOXA2	0.15149
GLRX3	0.22696
EPB41L3	0.32503000000000004
TMTC2	0.28117
KIAA0513	0.24148000000000003
FSD1L	0.2416
VDAC2	0.1846
OTUD7B	0.28865999999999997
ABCA12	0.37726
MAP7D2	0.27410999999999996
VPS4B	0.24213
C1GALT1C1	0.0
FOXN2	0.2088
VEGFC	0.20895999999999998
LPCAT1	0.25456
PRICKLE3	0.18488
PRKAA1	0.25454
ABCF2	0.28873000000000004
DNAH1	0.39802
PXK	0.28957
EXOC1	0.311
H2AFY	0.15232
FOXO4	0.10092999999999999
CHKA	0.24254
PITX3	0.10103
RAP2A	0.0
FEM1C	0.18524000000000002
DMRT1	0.15206
FAM155B	0.10102
MAP3K11	0.28952
SLC16A12	0.20931
ATE1	0.27454
PRKACB	0.22771999999999998
ZDHHC9	0.15225
PARP1	0.31561
FBXO18	0.32277
KAT8	0.24291999999999997
ZNF804A	0.29572
PRR19	0.10109
RND1	0.15233
DNAJC5	0.10114
RPL27	0.0
NPTX1	0.18579
PTHLH	0.10126
MMP15	0.26628
ACTC1	0.15238
CREB5	0.24316
TSG101	0.22859000000000002
USP20	0.32464
MSL2	0.18592
OSBPL2	0.25587
TNKS2	0.32748
NEDD8	0.0
PLEKHO1	0.2104
RPL31	0.0
CEP57	0.26650999999999997
SMC4	0.33145
FAM76B	0.22901999999999997
ING5	0.18665
ABCC9	0.35546
STX16	0.21049
BLMH	0.25637
TDRD7	0.31312
RPS6KC1	0.30819
DTX4	0.24414
DNM3	0.30394
HMCN1	0.4135
GRN	0.2676
PCDHGC3	0.25714000000000004
SGSM1	0.3322
ING2	0.15356
C17orf75	0.22951999999999997
PDGFA	0.1018
ZBTB5	0.18675
SLC39A9	0.15353
RPS26	0.0
TMOD1	0.21099
MARCH9	0.1533
SEMA5A	0.33273
NPR1	0.31778
HECA	0.18712
GIGYF1	0.33896
VPS13A	0.39557
VPS26A	0.18723
RBM46	0.21164000000000002
SLC20A1	0.26852
CDK2	0.1877
ZNF248	0.23085999999999998
FAM126A	0.25816
B3GNT5	0.15412
HK2	0.29941
TAZ	0.1541
CNTN5	0.3272
PRKAB2	0.15415
TPT1	0.10232999999999999
ASF1A	0.10234
PAPPA2	0.35139000000000004
PFDN1	0.0
GRM2	0.25836
STARD7	0.21178000000000002
RNF34	0.18769
PDE9A	0.29954000000000003
TARBP2	0.21243
ABCA1	0.37761
RBMS1	0.25858000000000003
TADA2B	0.15446
MSANTD1	0.10249000000000001
REPS2	0.24639
NPC1	0.33746
SMC5	0.34019
DENND1B	0.24622
TLR8	0.23114
GAS6	0.27842
MROH1	0.24645999999999998
COPS8	0.15427000000000002
STK32C	0.24622
GJB1	0.0
RPL30	0.0
TNF	0.10271
UCK2	0.15483
RNF121	0.2318
KLHL11	0.24668
TBC1D9	0.33158000000000004
AFAP1L2	0.30614
WBSCR17	0.25921
ZNF624	0.27986
FAM91A1	0.32114000000000004
COPS7B	0.189
HAPLN1	0.18877
GPBP1L1	0.24708000000000002
SH3PXD2B	0.30139
ENC1	0.2132
GALNT2	0.29489
NETO2	0.27032
STT3A	0.30718
PPP1R13L	0.28017
KIAA1731	0.37916
CNN3	0.18929
PIK3R2	0.28838
PPP4C	0.21378000000000003
VKORC1L1	0.0
PSMA4	0.18915
MYCBP	0.0
THAP1	0.10307999999999999
FAM20C	0.23238000000000003
SMC6	0.34251
NCAPD3	0.36088000000000003
MAPRE3	0.15573
ESRRA	0.18949000000000002
ALAS1	0.261
RNF4	0.10334000000000002
PDP1	0.21431
NPTXR	0.15567999999999999
SYT9	0.23313000000000003
E2F4	0.21413000000000001
PEX5L	0.296
NFYC	0.26135
UGGT1	0.36709
RIMKLB	0.19005999999999998
MCM3AP	0.3621
LRRTM1	0.18982000000000002
ARMC5	0.26161
CACNB4	0.28123000000000004
NPRL3	0.24861
ITSN2	0.37828
LTBR	0.23358
NUDCD3	0.21470999999999998
SPTA1	0.39414
ARC	0.18984
RENBP	0.21455
CXorf21	0.0
NUDT4	0.10379000000000001
MAGOH	0.10375999999999999
ATXN3	0.26209
WARS	0.23398000000000002
UBE2M	0.10371
ABCC4	0.35485
ARSE	0.19045
UNC5C	0.31478
KHDRBS3	0.2154
DENND6A	0.30999
MCTP1	0.32887
PSMC4	0.23424
TBCD	0.35565
SPECC1	0.31506999999999996
LRRK1	0.3686
GRINA	0.21544000000000002
ZNF207	0.26241
CRYBG3	0.32894
CXorf30	0.15662
C7orf43	0.25024
CNKSR3	0.28331
DNAJB12	0.21568
WNT5B	0.19104000000000002
GLTSCR2	0.25022
HS3ST4	0.10405
GAREML	0.21581999999999998
UST	0.21578000000000003
CTD-2116N17.1	0.26297
FAM69A	0.19122
SNAI2	0.10413
CARS	0.32056
CCNYL1	0.191
SRP72	0.31069
TMCC2	0.23514000000000002
YAF2	0.10421
SNRPB	0.15685
UBE2J1	0.21613000000000002
DHX8	0.3496
B3GNT7	0.1572
SRPK3	0.23546999999999998
ZBTB8OS	0.15735
ATP1A2	0.32613000000000003
GGH	0.19158
PWWP2B	0.0
ST3GAL1	0.1914
EIF4E2	0.19154000000000002
NPR2	0.33348
KLHL14	0.2745
FRMD6	0.28353
TMEM115	0.10425999999999999
VPS52	0.3212
AKIRIN1	0.10445
NETO1	0.27494
DAXX	0.26415
ITM2C	0.15755
DTL	0.30616
MID2	0.25136
GRB14	0.27471
NUAK1	0.26413000000000003
IL2RB	0.23567
SEPT2	0.23606999999999997
PKD2	0.32696
RPL17-C18orf32	0.19243
RHOBTB2	0.29299000000000003
PAX1	0.15818
DUSP8	0.15825
TCF3	0.28546
ZNF768	0.21773
ZHX3	0.27588
TENC1	0.35409
DCAF11	0.30108
PGM2L1	0.28538
CCNT1	0.27573000000000003
MSH6	0.33574
TGFBR3	0.30777
ANKH	0.23749
ZNF250	0.23753000000000002
KRIT1	0.31939
UBE2L3	0.0
PQBP1	0.10518
TM4SF2	0.10509
KIAA1467	0.286
SIAH1	0.15843
YWHAQ	0.1586
TIMP2	0.10525
GPR137C	0.21793
APLNR	0.10522999999999999
PWP2	0.31921
PCSK5	0.38189
TBC1D22B	0.28579
MACROD1	0.19322999999999999
SNIP1	0.21804
RNF113B	0.10519
CCDC117	0.10547000000000001
TEX2	0.32953000000000005
ZNF689	0.21854
ELMOD2	0.2185
LPPR1	0.19363
STARD8	0.28675
ZNF358	0.1055
GAN	0.28642
RUFY2	0.31981
THAP4	0.23781999999999998
ARHGEF40	0.36677
CBFA2T3	0.2772
LAG3	0.23784
MNX1	0.10538
VGF	0.19335
GARNL3	0.34507
MED23	0.36302
ZNF566	0.21895
ZNF335	0.35369
ADAM19	0.3343
CDC42	0.10554000000000001
ABCA3	0.36114
GET4	0.19424
AP2S1	0.10592
RNF44	0.23872
DUSP16	0.26725
ATL2	0.29577
CD79A	0.15944
PCNP	0.10585
VPS36	0.27831
NOS3	0.35404
TMF1	0.34206
GRAMD1A	0.31601999999999997
IRS1	0.28765999999999997
PJA2	0.28756
AGPAT6	0.26752
C1QTNF5	0.0
ANTXR2	0.26791
DUSP7	0.15975999999999999
GALNT4	0.23926999999999998
LZTS2	0.27851
RFFL	0.21995
SIRT1	0.26777
KIAA1549L	0.36034
CBL	0.32193
YWHAH	0.10618
GART	0.32758000000000004
MCF2L	0.35846999999999996
UNC119B	0.1062
TMEM72	0.10618
GABARAPL1	0.0
AKTIP	0.22041
CACNA1H	0.3753
COL8A1	0.22024000000000002
USP21	0.31093000000000004
TRIP11	0.38585
CDCA3	0.16004000000000002
TECPR1	0.35852
FKBP4	0.25553000000000003
COL15A1	0.36564
DNM1L	0.32334
CBX7	0.16054000000000002
HNF4A	0.2561
CSF2	0.0
HYDIN	0.41508999999999996
MBNL3	0.16044
RGS1	0.10651
MORC1	0.34762
PNPLA8	0.29743
EPRS	0.37384
TBC1D10C	0.25592
IL27	0.10642
ZNF81	0.19529000000000002
SH3RF1	0.29801
NXT2	0.0
PDE3B	0.33736
RHBDF2	0.31804
CHPF	0.25659
OLIG3	0.0
NAP1L2	0.10664000000000001
PEG3	0.34145
NFXL1	0.34465999999999997
IL1R1	0.25645999999999997
PXN	0.26954
SPDYA	0.1957
MYPN	0.35133000000000003
MYO1F	0.36046
KCNAB1	0.28089000000000003
SLC9A2	0.31276
SEH1L	0.25689
FYTTD1	0.2216
PPP1R15B	0.25661999999999996
FAT2	0.40408
SMAD7	0.19604000000000002
PTEN	0.24093
SPRYD3	0.25684
RPS15	0.0
AADAT	0.25759
SSU72	0.10707
ZNF574	0.27034
SETD3	0.29086999999999996
PALLD	0.34944000000000003
ABCB4	0.36143000000000003
NFYA	0.25764000000000004
EDF1	0.10728
FUT8	0.29996
PDIA4	0.27119
HMGA1	0.0
FAM134A	0.24214000000000002
TPM4	0.22250999999999999
KLHL18	0.27111999999999997
FNTB	0.27086
RBM44	0.32011999999999996
ZNF398	0.25776
MAP2K5	0.30751
FARP1	0.35004
RABGAP1L	0.33533
SLC30A3	0.19694
MAL	0.0
PELI1	0.22225
BTBD7	0.33564
RNF138	0.16214
RAB9A	0.0
ZNF12	0.28264
DHDDS	0.24279
FGF8	0.16191
UNC93B1	0.25845
HCK	0.29225
CTNNBL1	0.30049000000000003
PDE5A	0.33585
KCNJ6	0.19714
LPIN2	0.3397
MXD4	0.10747000000000001
ADAD1	0.28314
KLHL20	0.30125
SLC18A2	0.27216999999999997
VARS	0.37025
EIF1	0.0
CALB1	0.24316999999999997
TFG	0.25899
GPC6	0.25869000000000003
ZC3H12A	0.2591
CERS6	0.28341
ALDH1A3	0.25882
SIPA1	0.30841999999999997
ZSCAN20	0.32666
KIAA1279	0.27211
DMPK	0.28359
KIF13B	0.39071999999999996
FAM46D	0.0
NAPA	0.24373000000000003
SLC25A11	0.19794
PLA2G15	0.22393000000000002
VASN	0.16259
SOX8	0.16272
RASGRP3	0.30205
EMILIN1	0.30941
NDNF	0.22366
CTB-102L5.4	0.108
ZNF112	0.30182
FSIP2	0.42538000000000004
GPR85	0.1081
CHTF8	0.0
STYX	0.22405999999999998
TMEM178A	0.16308
FOXI1	0.10812000000000001
RAB4B	0.16285
RNF208	0.0
ATP6V1E1	0.19891
TMEM184B	0.22471
NELFA	0.26049
NDFIP2	0.19899
GPR114	0.26055
NEUROD1	0.1084
SEC23IP	0.34685
SLC7A5	0.24458000000000002
CNTN3	0.34631999999999996
OSBP2	0.32877
FGF7	0.10843
MSANTD3-TMEFF1	0.24424
HINFP	0.2847
LARP6	0.16319
NEFM	0.2947
PCSK7	0.31053000000000003
RPS6KA1	0.31811999999999996
CNNM1	0.29525999999999997
SHOX	0.16369
USP36	0.34736
EIF2AK2	0.29521
PDE3A	0.33466
ARHGEF3	0.31134
DMWD	0.22526
GOLGA4	0.40414
VAX1	0.1085
NFE2	0.16348
ZNF366	0.27437
ZNF784	0.0
ZNF791	0.26068
GAL3ST1	0.1637
RNF25	0.29521
TNPO3	0.35769
NCS1	0.1639
BRD8	0.36663
TAF6L	0.27446
GPR98	0.44078
ALS2	0.39047
MAPK9	0.27462
CNTNAP4	0.36103
DNAJC3	0.29543
FAM179B	0.37439
UBAP2	0.36412
FAM57B	0.16384
CXADR	0.22533000000000003
SEMA3C	0.32463000000000003
FAM134C	0.26172
CPS1	0.38137
MTA3	0.28668000000000005
MAEA	0.24595999999999998
CDV3	0.10890999999999999
TMEM184C	0.27513000000000004
TTC13	0.34874
CHRD	0.34488
RHOC	0.109
PALM	0.20019
HES7	0.0
TUBG1	0.26205
RP11-73M18.2	0.33116
ZHX2	0.28720999999999997
ADIPOR2	0.22628
DNAJB11	0.24631
PAK1IP1	0.22621
CPNE8	0.30521
PEX14	0.24628000000000003
SNX25	0.34089
ZNF853	0.31964000000000004
AIP	0.22635999999999998
CXCL13	0.0
ZIC5	0.10941
TGFBR2	0.26300999999999997
EPB41	0.3459
TRAK1	0.33194
G3BP1	0.28772
ALX4	0.227
TSPAN9	0.16474
ALDH18A1	0.32624000000000003
BIRC3	0.27653
CNTN4	0.3572
GXYLT1	0.2631
TEFM	0.20087
ETAA1	0.30594
RBM3	0.0
ESRRB	0.2628
ITGB3	0.32045999999999997
NLRP3	0.32627
PARN	0.33194
SCARB1	0.27623000000000003
BDNF	0.1652
HTR2A	0.2013
CDKAL1	0.29777
SLC44A5	0.34212
FLRT3	0.24731999999999998
FBXL2	0.30682
NADK2	0.27671
RNF170	0.20135
TTL	0.22705999999999998
MAPK4	0.24755
RPL38	0.0
TDRKH	0.28839000000000004
ZNF668	0.24718
RAB39B	0.0
AC104534.3	0.20137
TCF21	0.0
FBLN2	0.3545
PAM	0.3547
RACGAP1	0.32066
ZNF646	0.35511
CPLX1	0.0
CACNA1S	0.39426
ZFP90	0.28902
NCOA7	0.34752
NRBP2	0.29849000000000003
EPHA5	0.34314
CKAP4	0.20168
VAV2	0.35823
PKMYT1	0.24761999999999998
LIMK2	0.29846
TMEM181	0.30696999999999997
NAA10	0.11004000000000001
COL4A3	0.3983
NALCN	0.40247
FEM1B	0.22832
CFB	0.33419
BRD9	0.29886999999999997
MBD2	0.22818000000000002
AKAP5	0.1659
OSBPL1A	0.3686
SIX1	0.16573
CHRDL1	0.24804
RHOV	0.11008
RNF26	0.16575
SCAP	0.35936999999999997
DHCR24	0.2896
POLDIP3	0.26521
MYLPF	0.11029000000000001
PRKAR2A	0.26495
MSTN	0.20218
PLD5	0.28993
KCTD9	0.27843
SSH1	0.33454
PXDN	0.36899
RPA2	0.20226
SCAMP5	0.16605
FBXO34	0.26557
HACE1	0.35705
INPP5F	0.36996999999999997
SLC25A19	0.16633
RGS10	0.11047
ZBTB7B	0.2291
KLHL12	0.29025
PPP2CB	0.22901
RBM7	0.16660999999999998
SLA	0.22915
STK4	0.30028
GFRA1	0.2653
GKAP1	0.27874
NHSL2	0.26559
PHLPP2	0.36380999999999997
AKAP17A	0.20269
DHX29	0.38276
ZW10	0.32384
CSRNP1	0.22924
TNFSF8	0.11069000000000001
CTSS	0.22938000000000003
MPHOSPH8	0.32404
IGSF21	0.24948
SRRM3	0.24957
JAK3	0.35749000000000003
KCNA6	0.20332999999999998
FAM49A	0.2501
ARPC5	0.0
SPPL2A	0.29157
LARS	0.38123
RNF6	0.30163
FARSA	0.30125
RAB33A	0.0
SLC11A2	0.30999
FRMD8	0.26627
TDRD15	0.35557
SH3RF3	0.29220999999999997
ANKRD44	0.2302
GATA4	0.20395
GYS1	0.33721999999999996
AKAP2	0.34679
BTF3	0.11102000000000001
ST8SIA1	0.20397
KDM1B	0.32523
PALM2-AKAP2	0.34679
SLC4A3	0.35515
POM121	0.28043
EPHA3	0.35564
GOLGA5	0.34714
POLD1	0.36259
CCDC88B	0.38713000000000003
CYHR1	0.20424
PDE1A	0.30230999999999997
SHROOM2	0.31906999999999996
GPR88	0.11126
CTBP2	0.326
RPL24	0.16760999999999998
TBC1D19	0.33185
AKAP3	0.28129
ZNF622	0.26737
CORO2B	0.28105
PAGE1	0.0
MYLK	0.39808000000000004
GK5	0.31125
SLC23A2	0.31156
NGF	0.0
TSNAX	0.20453
SLC25A42	0.20449
IQCJ-SCHIP1	0.29333000000000004
SMNDC1	0.16819
CDKN1C	0.0
PARK7	0.11152999999999999
CTDP1	0.33302
RHBDD2	0.16806
SPCS3	0.0
ACBD5	0.31204
ITGA6	0.37345
SRSF9	0.16795
TECR	0.26816
DUSP9	0.0
TRIM13	0.16838
DRG1	0.23142
CEP85	0.33885
C7orf55-LUC7L2	0.28195
FBXO8	0.20506
SLC5A6	0.31233
ZFP36	0.11169000000000001
KIAA1522	0.29381999999999997
LLGL1	0.35312
LRPPRC	0.39289
NFS1	0.28191
GAS1	0.0
POC1B-GALNT4	0.26861999999999997
ADAMTSL1	0.40245
ADAM11	0.3583
MUM1L1	0.20546999999999999
METAP1	0.26925
NSUN2	0.33987
PLEKHA7	0.38527
KIAA1211	0.34945
NRROS	0.23196
ERP29	0.11193
TRMT12	0.23189
RHBDL1	0.23224
KCNK5	0.23204
KLHDC2	0.29423
STK35	0.20579
BZW2	0.26939
CGGBP1	0.0
KIAA0247	0.16902999999999999
MTPN	0.0
FAM81A	0.25309
PDE8A	0.34531
WDR11	0.38358000000000003
KCNC2	0.25372
EIF3E	0.28395
KLC4	0.32904
RTL1	0.31444
NFKBID	0.23305
STK25	0.284
RANGAP1	0.29534
SEMA4B	0.33539
TIMP3	0.1694
AVL9	0.32184
ITGA3	0.37383
SSR3	0.11259000000000001
SSTR1	0.1126
VPS29	0.11266
GATM	0.28429
WDR81	0.37959
AGPAT4	0.27034
PPM1L	0.20699
FBXL7	0.23374
SLC35F3	0.27124000000000004
COL14A1	0.41375
COL18A1	0.39664
TSPAN7	0.11288
HVCN1	0.16989
HYAL2	0.25424
WIPF2	0.25427
NIPSNAP1	0.27107
ADCY8	0.36809000000000003
RAB3GAP1	0.37787
TAC1	0.11282
KIAA1324L	0.35694000000000004
CHP1	0.17001
RAD23A	0.25499
UBTD1	0.11291
ITM2B	0.17013
F2	0.33077
METRNL	0.11294000000000001
DCN	0.23419
CLPB	0.33725
FGG	0.28545
MYLIP	0.25482
SACS	0.43656000000000006
RAB5A	0.17035999999999998
ZC2HC1A	0.23467
RTEL1	0.39354
TTC18	0.38185
RAP1A	0.17073
PLEKHH1	0.38950999999999997
UNC13C	0.41791999999999996
UBE2A	0.0
SLC16A10	0.23484000000000002
ADAMTS19	0.38158000000000003
SLC23A1	0.29783000000000004
NUTM1	0.32456999999999997
FGF12	0.17062
FAM188A	0.30773
SGCE	0.2975
MAF	0.11322
NES	0.36973
KIF18B	0.32518
OSBPL3	0.37017
UAP1	0.29798
MFSD2A	0.30809000000000003
TOP3B	0.34408
SRPX2	0.28646
FGD6	0.38536
PTGFRN	0.33839
EHD2	0.23499
MST4	0.23493000000000003
VPS11	0.35843
PAGR1	0.11342999999999999
PAGR1	0.11342999999999999
FKBP1A	0.0
PRKAR1B	0.25598000000000004
AMER3	0.17132
LDLRAD4	0.17109000000000002
VGLL1	0.0
CAMK2D	0.32543
RBM12B	0.31765
DIO2	0.17117000000000002
FGF20	0.0
KDM4C	0.37458
REPIN1	0.27307
TLX1	0.11360999999999999
TSSK6	0.11372
ERLIN1	0.25642
ACBD3	0.30906999999999996
MDC1	0.38627
SH3BP1	0.30959000000000003
CPSF1	0.39844
FAM115A	0.17151
ARFGAP2	0.31817
TWISTNB	0.17159000000000002
OTP	0.11383
PIN1	0.11385
SHC3	0.28762
GOLGA1	0.37212
SLC7A14	0.29969
B3GNT3	0.1141
OXCT1	0.31906999999999996
TRPC7	0.34621
RALYL	0.20918
ASPHD2	0.20913
MUM1	0.327
NCK2	0.20931
PLEKHM2	0.3605
ZBTB11	0.36894
SHROOM1	0.28814
RNF112	0.30008
WDR75	0.36044
USP39	0.30982
CPOX	0.25789
ICAM5	0.32716
NFIC	0.27474
PIP5K1A	0.32771999999999996
TP53INP2	0.0
DNAJA1	0.27462
ODC1	0.25836
ERC1	0.38322
BARHL2	0.17252
KIFAP3	0.36209
SSB	0.27512
CYB561	0.17260999999999999
SEPT3	0.2752
EIF5A	0.11442000000000001
BEND2	0.27559
FAM178A	0.37093000000000004
RP11-565P22.6	0.0
A2M	0.40526
IFT46	0.25872
MORF4L2	0.0
NEUROG2	0.0
FH	0.27569
TPST1	0.2377
FAM222B	0.2378
UBL3	0.11470999999999999
NAA50	0.11482
MLEC	0.17324
CX3CL1	0.17304
PHTF2	0.34839000000000003
DLD	0.31235
C12orf5	0.11483
WLS	0.30209
MVK	0.25909
UBE3B	0.38741
SSFA2	0.37815
GDAP1L1	0.21131
KLHL32	0.31287
LMAN1	0.32193
SURF4	0.17349
GMNC	0.21109
CRNKL1	0.37212
UQCRC1	0.30276
PDK3	0.21128000000000002
LRRTM4	0.27673000000000003
CAP1	0.30309
PHKA1	0.38306999999999997
CNTNAP2	0.397
LMBRD2	0.35019
LSM11	0.1737
CPNE5	0.34387
FOXA3	0.11523
EMC3	0.23894
S1PR1	0.11520999999999999
CENPC	0.35502
CNOT6	0.30357
DMAP1	0.2917
TNFRSF11B	0.26042
NUP50	0.23936999999999997
HOXD3	0.21208000000000002
LAMTOR3	0.11546
PPIL2	0.33826
EIF4H	0.21219000000000002
C12orf66	0.21185
ITGA11	0.38665
PTCHD2	0.38983
APOO	0.1741
SCAMP2	0.26087
HDC	0.32295
SEPT8	0.27744
SHF	0.26078
SYT4	0.21229
MAB21L2	0.21254
TXNIP	0.26111
RIN2	0.33855
ZNF385A	0.24005
NOL9	0.31436
CCNB1	0.2609
REEP2	0.21226
SLC10A3	0.0
NAPG	0.27881999999999996
LSM14A	0.29275999999999996
IDH3A	0.26169000000000003
AMIGO2	0.17487
CXCR5	0.11594000000000002
DND1	0.21279
RNF169	0.29308
IGDCC4	0.37487
CHFR	0.33943
CCSER1	0.33935
SULT2B1	0.21289
INTS7	0.36689
STRIP1	0.36691999999999997
ACSL3	0.34595
BCL2L2-PABPN1	0.24017
USP54	0.40926999999999997
TRHDE	0.37839
CCDC120	0.21313000000000001
LRRC59	0.21309
GBF1	0.42613
H3F3B	0.0
ZKSCAN2	0.36273
ADORA2A	0.17493
GNL2	0.35781999999999997
DOK6	0.26216999999999996
WDR45B	0.26191
RNF216	0.37576
ALOX12B	0.34044
ANKRD33B	0.21343
SNCAIP	0.34735
ADCY7	0.37983
PDLIM5	0.33363000000000004
ZNF655	0.26248
MCM4	0.35298
RLTPR	0.41129
CTD-2132N18.3	0.21341
PDHB	0.26311
NOP58	0.32629
ARL4A	0.0
DBNL	0.30624
ARHGEF4	0.34115999999999996
C14orf2	0.0
HNRNPDL	0.28034000000000003
SSR1	0.24183000000000002
SMAP2	0.30657
ZNF184	0.32609
KIF2C	0.3649
SGPL1	0.32649
WWC2	0.38800999999999997
SEC11C	0.11674000000000001
SLC39A14	0.26369000000000004
RIPK1	0.31771
USP2	0.34281
SNRPC	0.11694
SNRPG	0.0
CPSF4	0.24241999999999997
OSBPL5	0.37431
HDX	0.28138
PCMTD1	0.24248000000000003
POLG	0.40210999999999997
TMEM229A	0.17620999999999998
TOM1L2	0.33539
EPHA2	0.37025
NDUFB11	0.0
FA2H	0.26464
ELMO2	0.37096
CREBL2	0.11719
DPY19L1	0.3554
NFKBIB	0.21506
HSPE1	0.0
UBALD1	0.0
HIF1AN	0.28239000000000003
PSMD7	0.24322
CD40LG	0.11734000000000001
POU6F2	0.33629000000000003
LAMTOR1	0.11732999999999999
NANOG	0.11745
SEC61A2	0.31998000000000004
PAX7	0.26527
AK5	0.32916
PEX3	0.30925
FARSB	0.32925
ROR2	0.35686
DIO1	0.17715999999999998
FBXO47	0.29696999999999996
CTD-3193O13.9	0.26547
ABI3BP	0.39968000000000004
TRPM7	0.43363999999999997
TGFA	0.11752
NCAPH2	0.35065
PRKRA	0.21606999999999998
SP7	0.17737999999999998
SLC44A2	0.35784
NUP93	0.38084
AP1AR	0.26608000000000004
TTC39A	0.34521
CHRNB4	0.26588
RPS15A	0.0
C10orf2	0.32983
SLC35A2	0.11785999999999999
VAPB	0.17765999999999998
NID2	0.40271
LPP	0.32075
YIPF3	0.26634
NDUFS2	0.33818000000000004
ZC3H8	0.24452
SNRPD2	0.0
PCDH11X	0.31026
PRRT2	0.17799
ATP8B1	0.4109
ESRRG	0.28379
CD200	0.21656999999999998
MBNL2	0.2448
SUN1	0.37363
BCAP29	0.2449
PIP4K2A	0.26624000000000003
PTPN5	0.33814
ANKRD40	0.24515
E2F2	0.24500999999999998
TUB	0.3306
UBA6	0.40433
ARAP2	0.42833000000000004
TNIP3	0.31109000000000003
GFI1	0.24503000000000003
TSR2	0.0
WDR52	0.43238999999999994
KCND1	0.24494000000000002
RBM38	0.11824000000000001
WDR19	0.41546000000000005
KIAA1045	0.28444
HNF4G	0.28408
EFTUD1	0.396
UPRT	0.17812
BHLHE22	0.0
F5	0.43277
SLC5A7	0.31145
MCM5	0.34686
FERMT3	0.35324
COL6A3	0.4489
CDK5	0.26705999999999996
EML3	0.37885
NYNRIN	0.40755
PRTG	0.39329000000000003
NELFE	0.32205
HEPH	0.3659
DNAH2	0.48231999999999997
SLC37A1	0.34739000000000003
CHST11	0.21788000000000002
PAK1	0.34002
TKT	0.32272
TMTC3	0.36579
DCLK3	0.26773
NXF2B	0.11869
PKP1	0.34729
RPL32	0.0
TMEM198	0.21778000000000003
GBX2	0.11867
TFPI	0.24658000000000002
TYK2	0.39839
ZNF205	0.30006
FAM199X	0.17911
CCPG1	0.34833000000000003
SLC5A5	0.33251
TAPT1	0.30033000000000004
CD74	0.24631999999999998
CPNE2	0.34063000000000004
MTCH2	0.30049000000000003
SNRPD1	0.0
RBM8A	0.17912
BMX	0.32306
IGLON5	0.21846
PLEKHG5	0.3812
CLPP	0.1794
MMGT1	0.0
MTMR9	0.34149
GPC2	0.30094
ESYT2	0.37728
PLEKHM3	0.36208
CHSY3	0.33359
MARCH4	0.26905999999999997
HMGB3	0.0
GPATCH2L	0.33383
CDH23	0.38238
DEK	0.26979000000000003
PSTPIP2	0.33403
ABAT	0.32476
OVOL2	0.1195
TMEM47	0.0
CNPY3	0.21936999999999998
CHN1	0.30213
RPL34	0.11950999999999999
MFF	0.28712
NEURL1B	0.11950999999999999
SYTL4	0.31405
IL15	0.11955999999999999
ARHGAP27	0.34268000000000004
DSEL	0.37876
PTPRN2	0.39104
MAP6	0.21982
PTPN3	0.40675
POU2AF1	0.18037
RP11-101E3.5	0.11980999999999999
CHGA	0.30229
CLCC1	0.32536
HES1	0.11980999999999999
MYRIP	0.379
ASCC3	0.4534
KL	0.35707
PABPN1	0.22035
ZFP28	0.35771
AMPH	0.37439
SOX2	0.11992
TRAPPC11	0.41478999999999994
BTBD3	0.2706
TSSC1	0.2882
ITPR3	0.45821000000000006
SPOCK3	0.31535
MAPT	0.32628
LMO3	0.11986
PLK4	0.37942
SLC24A1	0.36424
BMP7	0.27097
SEC63	0.39615
NUP107	0.41079
UBE2E1	0.12014000000000001
SNX8	0.28898
VGLL2	0.12013
GFY	0.18099
RABEP2	0.34446
FBRSL1	0.32700999999999997
GRK6	0.3522
SNRPF	0.0
BICD1	0.37623
SMYD5	0.31668
ST6GAL1	0.24963000000000002
DTX2	0.30408
ANKRD13A	0.35927
SRM	0.24946999999999997
DEF8	0.3364
CRYBB2	0.22082
GPR101	0.12044
KDM5B	0.43906000000000006
PROS1	0.35314
EIF2AK4	0.4423
THSD4	0.39339
WFDC2	0.0
PVRL1	0.28976999999999997
CEBPZ	0.38129
CACHD1	0.40925
SH3BP4	0.33707
SLC24A2	0.32798
HEG1	0.39813000000000004
SASH3	0.22166
ABCF3	0.37717
C10orf76	0.38219000000000003
C16orf62	0.41316
PPOX	0.30485999999999996
DNAH6	0.48281
KCNMB2	0.18234
MEX3B	0.18220999999999998
IL34	0.18233
